央视,#genre#
广东综艺4k,http://113.93.48.90:10000/udp/239.77.0.252:5146
广州综合,http://113.93.48.90:10000/udp/239.253.43.66:5146
广州综合,http://113.93.48.90:10000/udp/239.253.43.71:5146
广州新闻,http://113.93.48.90:10000/udp/239.253.43.67:5146
广州新闻,http://113.93.48.90:10000/udp/239.253.43.72:5146
广州影视,http://113.93.48.90:10000/udp/239.253.43.68:5146
广州影视,http://113.93.48.90:10000/udp/239.253.43.73:5146
广州法治,http://113.93.48.90:10000/udp/239.253.43.69:5146
广州法治,http://113.93.48.90:10000/udp/239.253.43.74:5146
广州竞赛,http://113.93.48.90:10000/udp/239.253.43.70:5146
广州竞赛,http://113.93.48.90:10000/udp/239.253.43.75:5146
广视课堂小学一,http://113.93.48.90:10000/udp/239.253.43.76:5146
广视课堂小学二,http://113.93.48.90:10000/udp/239.253.43.77:5146
广视课堂小学三,http://113.93.48.90:10000/udp/239.253.43.78:5146
广视课堂小学四,http://113.93.48.90:10000/udp/239.253.43.79:5146
广视课堂小学五,http://113.93.48.90:10000/udp/239.253.43.80:5146
广视课堂小学六,http://113.93.48.90:10000/udp/239.253.43.81:5146
广视课堂初一,http://113.93.48.90:10000/udp/239.253.43.89:5146
广视课堂初二,http://113.93.48.90:10000/udp/239.253.43.90:5146
广视课堂初三,http://113.93.48.90:10000/udp/239.253.43.91:5146
广视课堂高一,http://113.93.48.90:10000/udp/239.253.43.92:5146
广视课堂高二,http://113.93.48.90:10000/udp/239.253.43.93:5146
深圳都市频道,http://113.93.48.90:10000/udp/239.77.1.34:5146
深圳都市频道,http://113.93.48.90:10000/udp/239.77.1.176:5146
深圳都市频道,http://113.93.48.90:10000/udp/239.77.1.124:5146
深圳电视剧频道,http://113.93.48.90:10000/udp/239.77.1.7:5146
深圳电视剧频道,http://113.93.48.90:10000/udp/239.77.1.177:5146
深圳电视剧频道,http://113.93.48.90:10000/udp/239.77.1.125:5146
深圳财经生活,http://113.93.48.90:10000/udp/239.77.1.22:5146
深圳财经生活,http://113.93.48.90:10000/udp/239.77.1.242:5146
深圳娱乐频道,http://113.93.48.90:10000/udp/239.77.1.36:5146
深圳娱乐频道,http://113.93.48.90:10000/udp/239.77.1.243:5146
深圳体育健康,http://113.93.48.90:10000/udp/239.77.1.8:5146
深圳体育健康,http://113.93.48.90:10000/udp/239.77.1.128:5146
深圳体育健康,http://113.93.48.90:10000/udp/239.77.1.140:5146
深圳少儿频道,http://113.93.48.90:10000/udp/239.77.1.38:5146
深圳少儿频道,http://113.93.48.90:10000/udp/239.77.1.244:5146
深圳公共频道,http://113.93.48.90:10000/udp/239.77.1.9:5146
深圳公共频道,http://113.93.48.90:10000/udp/239.77.1.178:5146
深圳公共频道,http://113.93.48.90:10000/udp/239.77.1.126:5146
深圳宝安频道,http://113.93.48.90:10000/udp/239.77.1.206:5146
深圳宝安频道,http://113.93.48.90:10000/udp/239.77.1.67:5146
深圳宝安第一课,http://113.93.48.90:10000/udp/239.77.1.225:5146
深圳龙岗频道,http://113.93.48.90:10000/udp/239.77.1.223:5146
深圳东部频道,http://113.93.48.90:10000/udp/239.77.1.224:5146
深圳众创TV,http://113.93.48.90:10000/udp/239.77.1.247:5146
深圳移动电视,http://113.93.48.90:10000/udp/239.77.1.175:5146
深圳宜和购物,http://113.93.48.90:10000/udp/239.77.1.39:5146
深圳宜和购物,http://113.93.48.90:10000/udp/239.77.1.87:5146
韶关新闻综合,http://113.93.48.90:10000/udp/239.77.0.116:5146
韶关新闻综合,http://113.93.48.90:10000/udp/239.77.0.117:5146
韶关绿色生活,http://113.93.48.90:10000/udp/239.77.0.118:5146
韶关绿色生活,http://113.93.48.90:10000/udp/239.77.0.119:5146
湛江新闻综合,http://113.93.48.90:10000/udp/239.77.0.120:5146
湛江新闻综合,http://113.93.48.90:10000/udp/239.77.0.141:5146
湛江公共,http://113.93.48.90:10000/udp/239.77.0.121:5146
湛江公共,http://113.93.48.90:10000/udp/239.77.0.140:5146
揭阳综合,http://113.93.48.90:10000/udp/239.77.0.157:5146
揭阳综合,http://113.93.48.90:10000/udp/239.77.0.229:5146
揭阳生活,http://113.93.48.90:10000/udp/239.77.0.158:5146
揭阳生活,http://113.93.48.90:10000/udp/239.77.0.251:5146
汕尾新闻综合,http://113.93.48.90:10000/udp/239.77.1.189:5146
汕尾新闻综合,http://113.93.48.90:10000/udp/239.77.0.25:5146
汕尾文化生活,http://113.93.48.90:10000/udp/239.77.1.190:5146
汕尾文化生活,http://113.93.48.90:10000/udp/239.77.0.187:5146
江门综合,http://113.93.48.90:10000/udp/239.77.0.195:5146
江门综合,http://113.93.48.90:10000/udp/239.77.0.201:5146
江门侨乡生活,http://113.93.48.90:10000/udp/239.77.0.196:5146
江门侨乡生活,http://113.93.48.90:10000/udp/239.77.0.202:5146
江门教育,http://113.93.48.90:10000/udp/239.77.0.197:5146
江门教育,http://113.93.48.90:10000/udp/239.77.0.203:5146
HZTV1,http://113.93.48.90:10000/udp/239.77.0.247:5146
HZTV1,http://113.93.48.90:10000/udp/239.77.1.154:5146
HZTV1,http://113.93.48.90:10000/udp/239.77.1.232:5146
HZTV2,http://113.93.48.90:10000/udp/239.77.0.248:5146
HZTV2,http://113.93.48.90:10000/udp/239.77.1.173:5146
HZTV2,http://113.93.48.90:10000/udp/239.77.1.233:5146
珠海1,http://113.93.48.90:10000/udp/239.77.1.230:5146
珠海1,http://113.93.48.90:10000/udp/239.77.0.155:5146
珠海2,http://113.93.48.90:10000/udp/239.77.1.231:5146
珠海2,http://113.93.48.90:10000/udp/239.77.0.154:5146
肇庆综合,http://113.93.48.90:10000/udp/239.253.43.3:5146
肇庆综合,http://113.93.48.90:10000/udp/239.253.43.1:5146
肇庆生活服务,http://113.93.48.90:10000/udp/239.253.43.4:5146
肇庆生活服务,http://113.93.48.90:10000/udp/239.253.43.2:5146
河源综合,http://113.93.48.90:10000/udp/239.253.43.215:5146
河源综合,http://113.93.48.90:10000/udp/239.253.43.213:5146
河源公共,http://113.93.48.90:10000/udp/239.253.43.216:5146
河源公共,http://113.93.48.90:10000/udp/239.253.43.214:5146
清远新闻综合,http://113.93.48.90:10000/udp/239.253.43.31:5146
清远新闻综合,http://113.93.48.90:10000/udp/239.253.43.33:5146
清远文旅生活,http://113.93.48.90:10000/udp/239.253.43.32:5146
清远文旅生活,http://113.93.48.90:10000/udp/239.77.0.241:5146
清远文旅生活,http://113.93.48.90:10000/udp/239.253.43.34:5146
云浮综合,http://113.93.48.90:10000/udp/239.253.43.195:5146
云浮综合,http://113.93.48.90:10000/udp/239.77.0.253:5146
云浮文旅,http://113.93.48.90:10000/udp/239.253.43.194:5146
云浮文旅,http://113.93.48.90:10000/udp/239.77.0.254:5146
茂名综合,http://113.93.48.90:10000/udp/239.77.0.204:5146
茂名综合,http://113.93.48.90:10000/udp/239.77.0.206:5146
茂名公共,http://113.93.48.90:10000/udp/239.77.0.205:5146
茂名公共,http://113.93.48.90:10000/udp/239.77.0.207:5146
汕头综合,http://113.93.48.90:10000/udp/239.253.43.30:5146
汕头综合,http://113.93.48.90:10000/udp/239.77.1.130:5146
汕头综合,http://113.93.48.90:10000/udp/239.253.43.45:5146
汕头经济生活,http://113.93.48.90:10000/udp/239.253.43.43:5146
汕头经济生活,http://113.93.48.90:10000/udp/239.77.1.131:5146
汕头经济生活,http://113.93.48.90:10000/udp/239.253.43.46:5146
汕头文旅体育,http://113.93.48.90:10000/udp/239.253.43.44:5146
汕头文旅体育,http://113.93.48.90:10000/udp/239.77.1.132:5146
汕头文旅体育,http://113.93.48.90:10000/udp/239.253.43.47:5146
佛山公共,http://113.93.48.90:10000/udp/239.253.43.48:5146
佛山公共,http://113.93.48.90:10000/udp/239.253.43.53:5146
佛山南海,http://113.93.48.90:10000/udp/239.253.43.49:5146
佛山南海,http://113.93.48.90:10000/udp/239.77.0.236:5146
佛山南海,http://113.93.48.90:10000/udp/239.253.43.54:5146
佛山顺德,http://113.93.48.90:10000/udp/239.253.43.50:5146
佛山顺德,http://113.93.48.90:10000/udp/239.253.43.55:5146
佛山影视,http://113.93.48.90:10000/udp/239.253.43.51:5146
佛山影视,http://113.93.48.90:10000/udp/239.253.43.56:5146
佛山综合,http://113.93.48.90:10000/udp/239.253.43.52:5146
佛山综合,http://113.93.48.90:10000/udp/239.253.43.57:5146
东莞新闻综合,http://113.93.48.90:10000/udp/239.253.43.102:5146
东莞新闻综合,http://113.93.48.90:10000/udp/239.253.43.104:5146
东莞生活资讯,http://113.93.48.90:10000/udp/239.253.43.103:5146
东莞生活资讯,http://113.93.48.90:10000/udp/239.253.43.105:5146
中山综合,http://113.93.48.90:10000/udp/239.253.43.59:5146
中山综合,http://113.93.48.90:10000/udp/239.253.43.62:5146
香山文化,http://113.93.48.90:10000/udp/239.253.43.60:5146
香山文化,http://113.93.48.90:10000/udp/239.253.43.63:5146
中山教育,http://113.93.48.90:10000/udp/239.253.43.61:5146
中山教育,http://113.93.48.90:10000/udp/239.253.43.64:5146
徐闻综合,http://113.93.48.90:10000/udp/239.253.43.112:5146
天津新闻,http://60.24.0.187:4022/udp/225.1.1.130:5002
天津文艺,http://60.24.0.187:4022/udp/225.1.1.131:5002
天津影视,http://60.24.0.187:4022/udp/225.1.1.149:5002
天津都市,http://60.24.0.187:4022/udp/225.1.1.128:5002
天津体育,http://60.24.0.187:4022/udp/225.1.1.122:5002
天津科教,http://60.24.0.187:4022/udp/225.1.1.129:5002
天津少儿,http://60.24.0.187:4022/udp/225.1.1.125:5002
天津购物,http://60.24.0.187:4022/udp/225.1.1.151:5002
天津IPTV,http://60.24.0.187:4022/udp/225.1.2.123:5002
天津购物自营,http://60.24.0.187:4022/udp/225.1.1.108:5002
天津文艺广播,http://60.24.0.187:4022/udp/225.1.1.171:5002
天津经济广播,http://60.24.0.187:4022/udp/225.1.1.172:5002
天津新闻广播,http://60.24.0.187:4022/udp/225.1.1.173:5002
天津生活广播,http://60.24.0.187:4022/udp/225.1.1.174:5002
天津交通广播,http://60.24.0.187:4022/udp/225.1.1.175:5002
天津相声广播,http://60.24.0.187:4022/udp/225.1.1.176:5002
天津小说广播,http://60.24.0.187:4022/udp/225.1.1.177:5002
天津滨海广播,http://60.24.0.187:4022/udp/225.1.1.178:5002
天津音乐广播,http://60.24.0.187:4022/udp/225.1.1.179:5002
天津农村广播,http://60.24.0.187:4022/udp/225.1.1.180:5002
滨海1,http://60.24.0.187:4022/udp/225.1.2.7:5002
滨海2,http://60.24.0.187:4022/udp/225.1.2.8:5002
大港油田企业,http://60.24.0.187:4022/udp/225.1.2.14:5002
4K私享家,http://60.24.0.187:4022/udp/225.1.1.156:5002
4K影视,http://60.24.0.187:4022/udp/225.1.2.190:5002
CGTN,http://60.24.0.187:4022/udp/225.1.1.27:5002
CGTN纪录,http://60.24.0.187:4022/udp/225.1.1.55:5002
CHC动作电影,http://60.24.0.187:4022/udp/225.1.1.215:5002
CHC电影,http://60.24.0.187:4022/udp/225.1.1.214:5002
CHC家庭影院,http://60.24.0.187:4022/udp/225.1.1.213:5002
FTV足球,http://60.24.0.187:4022/udp/225.1.2.83:5002
GTV网络棋牌,http://60.24.0.187:4022/udp/225.1.1.217:5002
GTV游戏竞技,http://60.24.0.187:4022/udp/225.1.1.222:5002
财富天下,http://60.24.0.187:4022/udp/225.1.2.198:5002
茶频道,http://60.24.0.187:4022/udp/225.1.2.19:5002
车迷频道,http://60.24.0.187:4022/udp/225.1.2.199:5002
东方财*,http://60.24.0.187:4022/udp/225.1.1.247:5002
东方购物,http://60.24.0.187:4022/udp/225.1.1.223:5002
动漫秀场,http://60.24.0.187:4022/udp/225.1.1.134:5002
都市剧场,http://60.24.0.187:4022/udp/225.1.1.146:5002
法制天地,http://60.24.0.187:4022/udp/225.1.1.237:5002
风尚购物,http://60.24.0.187:4022/udp/225.1.2.204:5002
风尚生活,http://60.24.0.187:4022/udp/225.1.2.58:5002
哈哈炫动,http://60.24.0.187:4022/udp/225.1.1.62:5002
好享购物,http://60.24.0.187:4022/udp/225.1.1.224:5002
欢乐动漫,http://60.24.0.187:4022/udp/225.1.1.132:5002
欢笑剧场4K,http://60.24.0.187:4022/udp/225.1.1.139:5002
环球旅游,http://60.24.0.187:4022/udp/225.1.2.200:5002
环球奇观,http://60.24.0.187:4022/udp/225.1.1.197:5002
极速汽车,http://60.24.0.187:4022/udp/225.1.1.141:5002
纪实人文,http://60.24.0.187:4022/udp/225.1.2.25:5002
家家购物,http://60.24.0.187:4022/udp/225.1.1.227:5002
家庭理*,http://60.24.0.187:4022/udp/225.1.2.23:5002
家有购物,http://60.24.0.187:4022/udp/225.1.1.226:5002
金色学堂,http://60.24.0.187:4022/udp/225.1.1.236:5002
金鹰纪实,http://60.24.0.187:4022/udp/225.1.1.124:5002
金鹰卡通,http://60.24.0.187:4022/udp/225.1.2.236:5002
靓妆,http://60.24.0.187:4022/udp/225.1.1.200:5002
聚鲨环球精选,http://60.24.0.187:4022/udp/225.1.1.102:5002
卡酷少儿,http://60.24.0.187:4022/udp/225.1.1.58:5002
快乐垂钓,http://60.24.0.187:4022/udp/225.1.1.92:5002
快乐生活,http://60.24.0.187:4022/udp/225.1.2.24:5002
乐游,http://60.24.0.187:4022/udp/225.1.1.145:5002
梨园频道,http://60.24.0.187:4022/udp/225.1.2.104:5002
每日影院,http://60.24.0.187:4022/udp/225.1.2.57:5002
魅力足球,http://60.24.0.187:4022/udp/225.1.1.137:5002
汽摩,http://60.24.0.187:4022/udp/225.1.1.205:5002
三角英语,http://60.24.0.187:4022/udp/225.1.2.182:5002
生活时尚,http://60.24.0.187:4022/udp/225.1.1.143:5002
生态环境,http://60.24.0.187:4022/udp/225.1.2.201:5002
书法,http://60.24.0.187:4022/udp/225.1.2.22:5002
四海钓鱼,http://60.24.0.187:4022/udp/225.1.2.202:5002
陶瓷,http://60.24.0.187:4022/udp/225.1.1.153:5002
文物宝库,http://60.24.0.187:4022/udp/225.1.2.105:5002
武术世界,http://60.24.0.187:4022/udp/225.1.2.129:5002
先锋乒羽,http://60.24.0.187:4022/udp/225.1.1.219:5002
新动漫,http://60.24.0.187:4022/udp/225.1.1.216:5002
新影老故事,http://60.24.0.187:4022/udp/225.1.1.188:5002
新影中学生,http://60.24.0.187:4022/udp/225.1.1.193:5002
幸福彩,http://60.24.0.187:4022/udp/225.1.1.152:5002
幸福剧场,http://60.24.0.187:4022/udp/225.1.2.59:5002
幸福娱乐,http://60.24.0.187:4022/udp/225.1.2.60:5002
央广购物,http://60.24.0.187:4022/udp/225.1.1.65:5002
湖北购物,http://60.24.0.187:4022/udp/225.1.2.183:5002
优购物,http://60.24.0.187:4022/udp/225.1.1.225:5002
优优宝贝,http://60.24.0.187:4022/udp/225.1.2.203:5002
游戏风云,http://60.24.0.187:4022/udp/225.1.1.135:5002
悦美生活,http://60.24.0.187:4022/udp/225.1.2.55:5002
中国天气,http://60.24.0.187:4022/udp/225.1.2.119:5002
中华特产,http://60.24.0.187:4022/udp/225.1.2.197:5002
中视购物,http://60.24.0.187:4022/udp/225.1.2.85:5002
BRTV新闻,http://114.243.96.186:4000/rtp/239.3.1.159:8000
BRTV影视,http://114.243.96.186:4000/rtp/239.3.1.158:8000
BRTV文艺,http://114.243.96.186:4000/rtp/239.3.1.242:8000
BRTV财经,http://114.243.96.186:4000/rtp/239.3.1.116:8000
BRTV生活,http://114.243.96.186:4000/rtp/239.3.1.117:8000
BRTV青年,http://114.243.96.186:4000/#rtp/239.3.1.118:8000
BRTV纪实科教,http://114.243.96.186:4000/rtp/239.3.1.115:8000
BRTV卡酷少儿,http://114.243.96.186:4000/rtp/239.3.1.189:8000
BRTV冬奥纪实,http://114.243.96.186:4000/#rtp/239.3.1.243:8000
BRTV冬奥纪实[R],http://114.243.96.186:4000/#rtp/239.3.1.120:8000
BRTV冬奥纪实[],http://114.243.96.186:4000/#rtp/239.3.1.121:8000
BRTV体育休闲[],http://114.243.96.186:4000/rtp/239.3.1.243:8000
BTV国际频道,http://114.243.96.186:4000/rtp/239.3.1.235:8000
爱上4K[],http://114.243.96.186:4000/rtp/239.3.1.236:2000
4K[],http://114.243.96.186:4000/rtp/239.3.1.249:8001
淘电影,http://114.243.96.186:4000/rtp/239.3.1.250:8001
每日影院,http://114.243.96.186:4000/#rtp/239.3.1.111:8001
星影,http://114.243.96.186:4000/rtp/239.3.1.94:4120
动作影院,http://114.243.96.186:4000/rtp/239.3.1.92:4120
光影,http://114.243.96.186:4000/rtp/239.3.1.84:4120
喜剧影院,http://114.243.96.186:4000/rtp/239.3.1.91:4120
家庭影院,http://114.243.96.186:4000/rtp/239.3.1.93:4120
精选,http://114.243.96.186:4000/rtp/239.3.1.74:4120
经典电影,http://114.243.96.186:4000/rtp/239.3.1.195:9024
纪实人文,http://114.243.96.186:4000/rtp/239.3.1.212:8060
金鹰纪实,http://114.243.96.186:4000/rtp/239.3.1.58:8156
风尚生活,http://114.243.96.186:4000/#rtp/239.3.1.114:8001
地理,http://114.243.96.186:4000/rtp/239.3.1.71:4120
淘剧场,http://114.243.96.186:4000/rtp/239.3.1.95:8001
幸福剧场,http://114.243.96.186:4000/#rtp/239.3.1.112:8001
淘娱乐,http://114.243.96.186:4000/rtp/239.3.1.100:8001
幸福娱乐,http://114.243.96.186:4000/#rtp/239.3.1.113:8001
淘Baby,http://114.243.96.186:4000/rtp/239.3.1.238:8001
萌宠TV,http://114.243.96.186:4000/rtp/239.3.1.102:8001
中国交通,http://114.243.96.186:4000/rtp/239.3.1.188:8001
朝阳融媒,http://114.243.96.186:4000/rtp/239.3.1.163:8001
通州融媒,http://114.243.96.186:4000/rtp/239.3.1.221:8001
密云电视台,http://114.243.96.186:4000/rtp/239.3.1.154:8001
延庆电视台,http://114.243.96.186:4000/rtp/239.3.1.187:8001
房山电视台,http://114.243.96.186:4000/rtp/239.3.1.96:8001
CGTN新闻,http://114.243.96.186:4000/rtp/239.3.1.215:4220
CGTN记录,http://114.243.96.186:4000/rtp/239.3.1.216:4220
CGTN西班牙语,http://114.243.96.186:4000/rtp/239.3.1.217:4220
CGTN法语,http://114.243.96.186:4000/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://114.243.96.186:4000/rtp/239.3.1.219:4220
CGTN俄语,http://114.243.96.186:4000/rtp/239.3.1.220:4220
睛彩竞技,http://114.243.96.186:4000/rtp/239.3.1.125:8001
睛彩篮球,http://114.243.96.186:4000/rtp/239.3.1.126:8001
睛彩羽毛球,http://114.243.96.186:4000/rtp/239.3.1.127:8001
睛彩广场舞,http://114.243.96.186:4000/rtp/239.3.1.128:8001
茶频道,http://114.243.96.186:4000/rtp/239.3.1.165:8001
体育赛事,http://114.243.96.186:4000/rtp/239.3.1.157:8176
淘精彩,http://114.243.96.186:4000/rtp/239.3.1.178:8001
快乐垂钓,http://114.243.96.186:4000/rtp/239.3.1.164:8001
大健康,http://114.243.96.186:4000/rtp/239.3.1.251:8001
少儿动画,http://114.243.96.186:4000/rtp/239.3.1.199:9000
热播剧场,http://114.243.96.186:4000/rtp/239.3.1.194:9020
解密,http://114.243.96.186:4000/rtp/239.3.1.75:4120
军事,http://114.243.96.186:4000/rtp/239.3.1.76:4120
军旅剧场,http://114.243.96.186:4000/rtp/239.3.1.68:4120
动画,http://114.243.96.186:4000/rtp/239.3.1.80:4120
古装剧场,http://114.243.96.186:4000/rtp/239.3.1.69:4120
台球,http://114.243.96.186:4000/rtp/239.3.1.85:4120
嘉佳卡通,http://114.243.96.186:4000/rtp/239.3.1.147:9268
国学,http://114.243.96.186:4000/rtp/239.3.1.77:4120
城市剧场,http://114.243.96.186:4000/rtp/239.3.1.67:4120
墨宝,http://114.243.96.186:4000/rtp/239.3.1.83:4120
好学生,http://114.243.96.186:4000/rtp/239.3.1.81:4120
山东教育,http://114.243.96.186:4000/rtp/239.3.1.52:4120
戏曲,http://114.243.96.186:4000/rtp/239.3.1.78:4120
收视指南,http://114.243.96.186:4000/rtp/239.3.1.193:8012
早教,http://114.243.96.186:4000/rtp/239.3.1.79:4120
武侠剧场,http://114.243.96.186:4000/rtp/239.3.1.90:4120
武术,http://114.243.96.186:4000/rtp/239.3.1.87:4120
爱生活,http://114.243.96.186:4000/rtp/239.3.1.86:4120
美人,http://114.243.96.186:4000/rtp/239.3.1.73:4120
美妆,http://114.243.96.186:4000/rtp/239.3.1.72:4120
财富天下,http://114.243.96.186:4000/rtp/239.3.1.53:9136
足球,http://114.243.96.186:4000/rtp/239.3.1.89:4120
金鹰卡通,http://114.243.96.186:4000/rtp/239.3.1.51:9252
鉴赏,http://114.243.96.186:4000/rtp/239.3.1.82:4120
音乐现场,http://114.243.96.186:4000/rtp/239.3.1.70:4120
高网,http://114.243.96.186:4000/rtp/239.3.1.88:4120
魅力时尚,http://114.243.96.186:4000/rtp/239.3.1.196:9012
JakTV,http://203.77.246.2:443/udp/239.1.1.8:5000
NusantaraTV,http://203.77.246.2:443/udp/239.1.1.14:5000
MetroTV,http://203.77.246.2:443/udp/239.1.1.66:5000
JTV,http://203.77.246.2:443/udp/239.1.1.68:5000
RTV,http://203.77.246.2:443/udp/239.1.1.70:5000
Net,http://203.77.246.2:443/udp/239.1.1.72:5000
SinemaIndonesia,http://203.77.246.2:443/udp/239.1.1.74:5000
KDrama,http://203.77.246.2:443/udp/239.1.1.76:5000
DAAITV,http://203.77.246.2:443/udp/239.1.1.78:5000
TransTV,http://203.77.246.2:443/udp/239.1.1.100:5000
Trans7,http://203.77.246.2:443/udp/239.1.1.102:5000
ANTV,http://203.77.246.2:443/udp/239.1.1.104:5000
KompasTV,http://203.77.246.2:443/udp/239.1.1.106:5000
SCTV,http://203.77.246.2:443/udp/239.1.1.108:5000
Indosiar,http://203.77.246.2:443/udp/239.1.1.110:5000
CGTNFrance,http://203.77.246.2:443/udp/239.1.1.112:5000
DubaiTV,http://203.77.246.2:443/udp/239.1.1.130:5000
RAIItaly,http://203.77.246.2:443/udp/239.1.1.132:5000
TVArab,http://203.77.246.2:443/udp/239.1.1.138:5000
XingKong,http://203.77.246.2:443/udp/239.1.1.142:5000
VChannel,http://203.77.246.2:443/udp/239.1.1.144:5000
TVRusia,http://203.77.246.2:443/udp/239.1.1.164:5000
TV5MondeAsie,http://203.77.246.2:443/udp/239.1.1.168:5000
CNA,http://203.77.246.2:443/udp/239.1.1.170:5000
RTPGravado,http://203.77.246.2:443/udp/239.1.1.196:5000
DubaiTV,http://203.77.246.2:443/udp/239.1.1.198:5000
ZeeBlue,http://203.77.246.2:443/udp/239.1.1.200:5000
TRTWorld,http://203.77.246.2:443/udp/239.1.1.202:5000
Phoenix,http://203.77.246.2:443/udp/239.1.1.204:5000
ZeeRed,http://203.77.246.2:443/udp/239.1.1.206:5000
Phoenix,http://203.77.246.2:443/udp/239.1.1.226:5000
Phoenix,http://203.77.246.2:443/udp/239.1.1.228:5000
France24,http://203.77.246.2:443/udp/239.1.1.230:5000
Zing,http://203.77.246.2:443/udp/239.1.1.232:5000
ZeeNews,http://203.77.246.2:443/udp/239.1.1.234:5000
NHKWorld,http://203.77.246.2:443/udp/239.1.2.2:5000
Arirang,http://203.77.246.2:443/udp/239.1.2.4:5000
CGTNDocumentary,http://203.77.246.2:443/udp/239.1.2.6:5000
CGTNDocumentary,http://203.77.246.2:443/udp/239.1.2.34:5000
RFITalent,http://203.77.246.2:443/udp/239.1.2.36:5000
KBSKorea,http://203.77.246.2:443/udp/239.1.2.38:5000
YTN,http://203.77.246.2:443/udp/239.1.2.40:5000
TVRI,http://203.77.246.2:443/udp/239.1.2.66:5000
TVONE,http://203.77.246.2:443/udp/239.1.2.68:5000
RodjaTV,http://203.77.246.2:443/udp/239.1.2.70:5000
AljaseeraWorld,http://203.77.246.2:443/udp/239.1.2.72:5000
TVChina,http://203.77.246.2:443/udp/239.1.2.74:5000
TVChina,http://203.77.246.2:443/udp/239.1.2.76:5000
RockEnt,http://203.77.246.2:443/udp/239.1.2.130:5000
RockExt,http://203.77.246.2:443/udp/239.1.2.132:5000
Discovery,http://203.77.246.2:443/udp/239.1.2.134:5000
AnimalPlanet,http://203.77.246.2:443/udp/239.1.2.136:5000
AFN,http://203.77.246.2:443/udp/239.1.2.138:5000
TLC,http://203.77.246.2:443/udp/239.1.2.140:5000
AXN,http://203.77.246.2:443/udp/239.1.2.142:5000
One,http://203.77.246.2:443/udp/239.1.2.144:5000
GEM,http://203.77.246.2:443/udp/239.1.2.146:5000
Hits,http://203.77.246.2:443/udp/239.1.2.148:5000
HitsMovies,http://203.77.246.2:443/udp/239.1.2.150:5000
BBCWN,http://203.77.246.2:443/udp/239.1.2.152:5000
CartoonNetwork,http://203.77.246.2:443/udp/239.1.2.154:5000
WarnerTV,http://203.77.246.2:443/udp/239.1.2.156:5000
Boomerang,http://203.77.246.2:443/udp/239.1.2.158:5000
CelestialMovie,http://203.77.246.2:443/udp/239.1.2.162:5000
TVChina,http://203.77.246.2:443/udp/239.1.2.184:5000
DragonTV,http://203.77.246.2:443/udp/239.1.2.186:5000
TVChina,http://203.77.246.2:443/udp/239.1.2.190:5000
TVChina,http://203.77.246.2:443/udp/239.1.2.194:5000
TVChina,http://203.77.246.2:443/udp/239.1.2.196:5000
TVArab,http://203.77.246.2:443/udp/239.1.2.200:5000
TVChina,http://203.77.246.2:443/udp/239.1.2.202:5000
TVArab,http://203.77.246.2:443/udp/239.1.2.204:5000
Euronews,http://203.77.246.2:443/udp/239.1.2.206:5000
TVArabF,http://203.77.246.2:443/udp/239.1.2.208:5000
Thrill,http://203.77.246.2:443/udp/239.1.2.216:5000
PaceSport,http://203.77.246.2:443/udp/239.1.2.218:5000
RockEnt,http://203.77.246.2:443/udp/239.1.2.220:5000
RockExt,http://203.77.246.2:443/udp/239.1.2.222:5000
Discovery,http://203.77.246.2:443/udp/239.1.2.224:5000
AnimalPlanet,http://203.77.246.2:443/udp/239.1.2.226:5000
AFN,http://203.77.246.2:443/udp/239.1.2.228:5000
TLC,http://203.77.246.2:443/udp/239.1.2.232:5000
AXN,http://203.77.246.2:443/udp/239.1.2.234:5000
One,http://203.77.246.2:443/udp/239.1.2.236:5000
Gem,http://203.77.246.2:443/udp/239.1.2.238:5000
Hits,http://203.77.246.2:443/udp/239.1.2.240:5000
HitsMovies,http://203.77.246.2:443/udp/239.1.2.242:5000
BBCWN,http://203.77.246.2:443/udp/239.1.2.244:5000
New,http://203.77.246.2:443/udp/239.1.2.246:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.38:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.40:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.42:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.44:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.50:5000
TVArab,http://203.77.246.2:443/udp/239.1.3.52:5000
AlarabiyahF,http://203.77.246.2:443/udp/239.1.3.54:5000
TVArabF,http://203.77.246.2:443/udp/239.1.3.56:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.58:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.62:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.64:5000
TVChina,http://203.77.246.2:443/udp/239.1.3.66:5000
GTVF,http://203.77.246.2:443/udp/239.1.3.68:5000
TVRusia,http://203.77.246.2:443/udp/239.1.3.70:5000
HBOSignatureF,http://203.77.246.2:443/udp/239.1.3.74:5000
HBOFamilyF,http://203.77.246.2:443/udp/239.1.3.76:5000
MNCTVF,http://203.77.246.2:443/udp/239.1.3.78:5000
RCTIF,http://203.77.246.2:443/udp/239.1.3.80:5000
HBOHitsF,http://203.77.246.2:443/udp/239.1.3.82:5000
HBOF,http://203.77.246.2:443/udp/239.1.3.84:5000
BRTV新闻,http://120.245.137.146:4022/udp/228.1.1.189:8000
